O,C,E,A,N,role,business_unit,functional_unit,department,team,supervisor,total_logons,avg_logon_hour,after_hours_logons,weekend_logons,active_months,after_hours_ratio,weekend_ratio
21,32,22,44,33,26,1,4,10,44,128,80,11.5,0,0,2,0.0,0.0
40,42,18,40,24,9,1,4,18,35,4,131,12.595419847328245,42,0,2,0.32061068702290074,0.0
49,15,50,43,31,28,1,5,12,20,121,80,12.1,16,0,2,0.2,0.0
29,30,30,15,28,42,1,8,14,46,73,114,11.37719298245614,15,0,2,0.13157894736842105,0.0
35,14,14,19,33,31,1,8,11,47,83,80,12.0,40,0,2,0.5,0.0
13,12,40,37,33,23,1,4,18,24,215,111,12.207207207207206,0,0,2,0.0,0.0
18,50,13,18,30,1,1,5,1,3,187,80,13.5,40,0,2,0.5,0.0
21,20,10,19,32,9,1,3,18,40,78,80,11.5,40,0,2,0.5,0.0
33,37,17,35,33,9,1,3,18,64,159,134,10.746268656716419,46,0,2,0.34328358208955223,0.0
43,37,36,22,26,42,1,9,14,70,218,80,13.0,0,0,2,0.0,0.0
43,42,31,25,34,42,1,9,14,54,194,148,12.128378378378379,0,30,2,0.0,0.20270270270270271
39,40,47,34,25,31,1,9,11,34,49,176,10.988636363636363,78,50,2,0.4431818181818182,0.2840909090909091
19,26,24,21,33,13,1,3,16,43,111,134,12.223880597014926,45,0,2,0.3358208955223881,0.0
38,45,19,41,32,28,1,6,12,15,151,80,12.0125,0,0,2,0.0,0.0
46,38,25,16,33,9,1,3,18,83,150,80,12.075,20,0,2,0.25,0.0
37,22,24,12,29,23,1,3,18,37,54,80,12.0,18,0,2,0.225,0.0
22,24,22,48,31,32,1,3,10,30,97,96,12.53125,17,0,2,0.17708333333333334,0.0
39,42,20,30,27,9,1,2,18,22,191,130,11.492307692307692,48,21,2,0.36923076923076925,0.16153846153846155
20,27,35,21,27,9,1,3,18,18,120,144,13.319444444444445,53,34,2,0.3680555555555556,0.2361111111111111
39,45,26,43,22,9,1,2,18,22,191,140,11.628571428571428,45,13,2,0.32142857142857145,0.09285714285714286
19,14,41,19,29,42,1,9,14,33,88,181,12.342541436464089,55,42,2,0.30386740331491713,0.23204419889502761
37,49,17,23,32,36,1,2,16,6,224,84,11.05952380952381,43,0,2,0.5119047619047619,0.0
40,23,23,17,32,31,1,9,11,5,225,80,12.0,0,0,2,0.0,0.0
17,26,12,40,32,41,1,4,18,3,77,80,11.5,18,0,2,0.225,0.0
42,40,10,40,33,26,1,3,10,74,172,90,11.633333333333333,46,0,2,0.5111111111111111,0.0
17,40,48,42,31,22,1,3,10,44,176,80,13.5,0,0,2,0.0,0.0
36,10,16,42,21,42,1,9,14,61,95,80,12.5,0,0,2,0.0,0.0
38,20,10,20,42,25,1,0,20,32,213,122,13.147540983606557,20,0,2,0.16393442622950818,0.0
13,10,30,21,34,21,1,4,18,21,153,80,14.0,40,0,2,0.5,0.0
26,41,14,19,30,9,1,2,18,38,63,169,11.55621301775148,50,30,2,0.2958579881656805,0.17751479289940827
41,36,15,29,19,34,1,2,16,11,228,80,13.5,0,0,2,0.0,0.0
17,20,43,16,29,32,1,4,10,30,126,80,11.6,15,0,2,0.1875,0.0
45,24,27,21,43,42,1,9,14,46,185,80,13.0,0,0,2,0.0,0.0
29,35,23,39,36,0,1,7,0,3,144,80,13.5,40,0,2,0.5,0.0
17,15,17,18,35,41,1,2,18,3,201,117,12.188034188034187,0,0,2,0.0,0.0
11,22,14,42,37,16,1,0,21,66,93,384,11.791666666666666,224,0,2,0.5833333333333334,0.0
39,25,16,13,26,5,1,3,16,88,171,113,11.283185840707965,40,0,2,0.35398230088495575,0.0
42,37,37,16,23,21,1,2,18,21,179,80,11.5,40,0,2,0.5,0.0
30,42,44,10,28,9,1,3,18,83,150,80,12.0625,20,0,2,0.25,0.0
39,46,39,19,32,1,1,2,16,56,65,80,12.6,16,0,2,0.2,0.0
30,30,35,33,30,5,1,4,16,56,109,108,13.083333333333334,0,0,2,0.0,0.0
35,26,40,14,31,6,1,3,18,40,78,86,11.30232558139535,44,0,2,0.5116279069767442,0.0
27,10,23,41,29,28,1,5,12,20,121,80,12.05,16,0,2,0.2,0.0
21,20,30,18,38,21,1,2,18,86,53,80,13.525,40,0,2,0.5,0.0
41,44,17,22,25,42,1,9,14,46,185,80,13.0,0,0,2,0.0,0.0
39,41,41,14,32,26,1,4,10,59,81,80,11.0,40,0,2,0.5,0.0
33,40,25,43,24,28,1,5,12,49,145,80,11.5,40,0,2,0.5,0.0
39,42,17,24,34,9,1,2,18,38,63,80,11.6,40,0,2,0.5,0.0
33,40,27,33,28,9,1,3,18,42,229,112,11.107142857142858,40,22,2,0.35714285714285715,0.19642857142857142
37,39,19,11,24,5,1,3,16,11,29,80,13.0,0,0,2,0.0,0.0
41,21,16,16,27,38,1,5,12,79,202,80,12.55,18,0,2,0.225,0.0
41,47,45,18,32,38,1,6,12,79,31,80,11.6625,40,0,2,0.5,0.0
40,10,34,44,38,16,1,0,21,29,39,314,13.140127388535031,196,0,2,0.6242038216560509,0.0
21,23,50,42,37,5,1,4,16,58,244,96,12.947916666666666,40,0,2,0.4166666666666667,0.0
44,45,23,14,32,31,1,8,11,47,83,80,12.0,40,0,2,0.5,0.0
32,19,11,42,26,38,1,6,12,19,50,80,13.025,80,0,2,1.0,0.0
27,25,17,25,29,34,1,2,16,58,163,110,12.60909090909091,0,0,2,0.0,0.0
25,44,43,42,20,38,1,6,12,87,197,80,12.5625,18,0,2,0.225,0.0
42,20,42,29,31,11,1,8,14,77,199,80,12.0,40,0,2,0.5,0.0
32,37,30,17,24,20,1,8,11,62,156,80,12.575,17,0,2,0.2125,0.0
18,35,12,21,30,9,1,4,18,83,193,80,13.0,0,0,2,0.0,0.0
48,22,34,40,25,9,1,3,18,64,159,80,11.0,40,0,2,0.5,0.0
34,34,19,40,28,38,1,6,12,87,197,80,12.5875,17,0,2,0.2125,0.0
16,37,37,15,20,6,1,4,18,35,4,110,12.345454545454546,41,0,2,0.37272727272727274,0.0
20,42,23,21,28,20,1,9,11,34,58,111,11.441441441441441,54,29,2,0.4864864864864865,0.26126126126126126
43,39,29,41,27,31,1,8,11,34,214,92,10.391304347826088,50,1,2,0.5434782608695652,0.010869565217391304
25,35,16,20,27,42,1,8,14,4,114,131,11.51908396946565,41,0,2,0.31297709923664124,0.0
18,41,46,28,38,40,1,2,18,39,99,80,11.525,40,0,2,0.5,0.0
39,37,17,21,24,23,1,3,18,14,87,135,11.37037037037037,28,2,2,0.2074074074074074,0.014814814814814815
36,30,34,41,32,11,1,9,14,54,61,80,12.0,0,0,2,0.0,0.0
17,19,40,17,35,22,1,2,10,68,26,97,12.22680412371134,25,15,2,0.25773195876288657,0.15463917525773196
38,48,45,34,36,13,1,4,18,40,212,80,12.0,0,0,2,0.0,0.0
46,21,17,10,34,28,1,6,12,15,151,80,12.025,0,0,2,0.0,0.0
42,40,41,23,35,23,1,3,18,17,134,80,11.5,40,0,2,0.5,0.0
22,24,49,11,26,16,1,0,21,84,138,312,13.256410256410257,202,0,2,0.6474358974358975,0.0
24,25,14,30,29,31,1,9,11,55,208,107,13.05607476635514,0,0,2,0.0,0.0
18,17,21,43,36,6,1,4,16,82,36,80,12.55,16,0,2,0.2,0.0
42,41,22,37,37,34,1,4,16,11,112,80,12.0375,40,0,2,0.5,0.0
34,47,12,30,30,9,1,2,18,35,42,80,11.6125,18,0,2,0.225,0.0
16,33,25,38,33,43,1,2,18,36,182,80,13.075,36,0,2,0.45,0.0
16,41,29,42,30,23,1,2,18,24,104,135,12.837037037037037,5,17,2,0.037037037037037035,0.1259259259259259
42,18,42,44,32,4,1,2,18,38,219,119,11.453781512605042,42,0,2,0.35294117647058826,0.0
23,15,21,18,32,38,1,5,12,87,175,120,12.175,10,0,2,0.08333333333333333,0.0
43,29,22,23,37,23,1,2,18,17,15,80,12.4875,19,0,2,0.2375,0.0
10,19,20,22,28,31,1,9,11,55,208,80,13.075,0,0,2,0.0,0.0
30,24,19,15,22,31,1,8,11,47,83,80,12.0,40,0,2,0.5,0.0
32,15,20,13,33,40,1,3,18,64,159,163,10.613496932515337,59,15,2,0.3619631901840491,0.09202453987730061
10,16,34,21,26,28,1,6,12,8,106,80,12.0125,40,0,2,0.5,0.0
30,39,14,23,21,43,1,3,18,72,57,110,11.1,40,0,2,0.36363636363636365,0.0
42,18,36,34,29,23,1,3,18,72,57,80,11.0,40,0,2,0.5,0.0
18,38,19,40,29,40,1,2,18,10,46,80,12.5125,41,0,2,0.5125,0.0
42,19,22,17,43,23,1,3,18,14,87,80,11.5875,14,0,2,0.175,0.0
48,20,12,17,27,42,1,8,14,33,35,80,11.6,16,0,2,0.2,0.0
14,35,37,43,33,1,1,4,16,28,8,80,11.5,40,0,2,0.5,0.0
16,14,18,21,29,13,1,3,18,39,142,115,12.495652173913044,0,0,2,0.0,0.0
37,36,27,40,34,23,1,4,18,31,221,80,13.5,40,0,2,0.5,0.0
44,42,13,37,30,21,1,4,18,26,198,80,12.1,40,0,2,0.5,0.0
38,33,30,39,31,28,1,6,12,27,154,80,12.5,0,0,2,0.0,0.0
40,25,19,39,33,28,1,6,12,65,69,110,11.672727272727272,17,0,2,0.15454545454545454,0.0
45,45,45,40,20,41,1,2,18,3,201,110,12.045454545454545,0,0,2,0.0,0.0
40,42,11,44,31,31,1,8,11,34,214,80,11.025,40,0,2,0.5,0.0
32,18,30,21,32,31,1,9,11,55,208,80,13.0125,0,0,2,0.0,0.0
38,48,25,24,28,21,1,2,18,52,180,158,11.253164556962025,58,3,2,0.3670886075949367,0.0189873417721519
20,23,18,16,27,20,1,1,9,3,242,80,11.5125,40,0,2,0.5,0.0
33,45,41,32,25,16,1,0,21,50,211,298,12.906040268456376,183,0,2,0.6140939597315436,0.0
36,34,25,22,17,42,1,9,14,54,194,80,12.0,0,0,2,0.0,0.0
46,34,19,21,31,31,1,8,11,47,83,80,12.0,40,0,2,0.5,0.0
50,32,18,50,34,4,1,4,18,39,110,80,12.5,40,0,2,0.5,0.0
35,18,42,29,31,6,1,3,18,35,21,80,12.0625,20,0,2,0.25,0.0
45,24,41,40,29,45,1,3,16,80,74,80,12.0,40,0,2,0.5,0.0
27,41,25,41,27,28,1,5,12,8,17,113,13.221238938053098,40,0,2,0.35398230088495575,0.0
38,14,29,18,23,32,1,4,10,68,129,102,12.490196078431373,102,10,2,1.0,0.09803921568627451
25,21,47,36,33,42,1,9,14,70,218,104,12.759615384615385,0,0,2,0.0,0.0
25,43,42,37,31,31,1,9,11,62,47,140,12.435714285714285,0,44,2,0.0,0.3142857142857143
42,42,46,44,30,23,1,3,18,37,54,80,12.1,16,0,2,0.2,0.0
43,43,21,19,26,38,1,5,12,63,190,114,11.780701754385966,15,0,2,0.13157894736842105,0.0
32,31,22,35,26,28,1,5,12,15,33,165,12.036363636363637,59,19,2,0.3575757575757576,0.11515151515151516
45,48,22,47,33,28,1,5,12,81,127,149,11.805369127516778,45,0,2,0.30201342281879195,0.0
42,44,10,47,23,29,1,3,4,3,192,80,13.5,0,0,2,0.0,0.0
15,20,43,14,37,22,1,4,10,44,128,80,11.5,0,0,2,0.0,0.0
31,25,16,20,35,26,1,4,10,51,149,80,11.525,40,0,2,0.5,0.0
42,27,16,19,26,42,1,8,14,61,115,122,13.418032786885245,26,8,2,0.21311475409836064,0.06557377049180328
37,30,38,16,28,5,1,4,16,11,112,80,11.975,40,0,2,0.5,0.0
41,39,45,22,35,7,1,9,14,3,59,110,12.89090909090909,0,0,2,0.0,0.0
33,38,15,37,28,26,1,4,10,1,116,80,12.025,40,0,2,0.5,0.0
29,41,21,48,30,21,1,2,18,86,53,166,13.493975903614459,58,47,2,0.3493975903614458,0.28313253012048195
26,29,17,10,27,9,1,3,18,83,150,145,11.83448275862069,19,0,2,0.1310344827586207,0.0
38,45,21,34,35,26,1,3,10,51,147,129,12.705426356589147,0,0,2,0.0,0.0
23,30,38,16,34,9,1,4,18,38,70,120,12.383333333333333,40,0,2,0.3333333333333333,0.0
34,40,37,50,33,42,1,9,14,33,88,115,12.2,40,0,2,0.34782608695652173,0.0
27,23,34,18,34,32,1,4,10,51,149,116,11.439655172413794,42,0,2,0.3620689655172414,0.0
44,38,23,39,32,26,1,3,10,59,22,148,10.486486486486486,58,29,2,0.3918918918918919,0.19594594594594594
29,38,18,45,31,38,1,5,12,79,202,80,12.5375,18,0,2,0.225,0.0
43,46,18,39,31,23,1,2,18,24,104,112,13.169642857142858,0,0,2,0.0,0.0
40,44,21,50,35,28,1,6,12,49,123,80,13.6625,59,0,2,0.7375,0.0
37,11,39,19,28,38,1,5,12,48,55,80,11.5,40,0,2,0.5,0.0
30,20,21,15,27,5,1,2,16,11,228,80,13.5,0,0,2,0.0,0.0
46,15,37,40,37,28,1,6,12,8,106,121,11.314049586776859,50,0,2,0.4132231404958678,0.0
21,24,28,15,36,16,1,0,21,66,93,314,12.286624203821656,183,0,2,0.5828025477707006,0.0
43,11,33,23,33,42,1,8,14,33,35,131,11.618320610687023,18,0,2,0.13740458015267176,0.0
20,15,42,38,26,40,1,2,18,10,46,104,12.596153846153847,45,0,2,0.4326923076923077,0.0
39,30,15,38,37,38,1,5,12,48,55,80,11.525,40,0,2,0.5,0.0
22,21,22,18,23,33,1,0,21,57,189,80,12.0125,17,0,2,0.2125,0.0
24,16,16,37,26,42,1,8,14,46,73,80,10.9625,19,0,2,0.2375,0.0
10,48,22,15,27,38,1,6,12,79,31,80,11.65,40,0,2,0.5,0.0
41,38,40,13,17,42,1,9,14,33,88,80,12.5,40,0,2,0.5,0.0
21,22,41,25,25,40,1,4,18,40,212,118,12.177966101694915,0,0,2,0.0,0.0
37,43,23,16,35,34,1,3,16,56,226,80,13.0,0,0,2,0.0,0.0
43,40,43,17,42,33,1,0,21,73,13,80,11.5,40,0,2,0.5,0.0
20,10,17,46,38,21,1,3,18,21,233,80,13.0,0,0,2,0.0,0.0
34,40,15,39,26,31,1,9,11,62,47,111,12.504504504504505,0,0,2,0.0,0.0
42,38,16,26,21,38,1,5,12,13,178,84,11.261904761904763,42,0,2,0.5,0.0
41,39,43,13,31,42,1,8,14,70,170,80,12.575,18,0,2,0.225,0.0
45,42,46,37,27,5,1,4,16,88,7,128,11.859375,28,29,2,0.21875,0.2265625
37,35,39,45,38,31,1,8,11,71,181,80,12.0625,40,0,2,0.5,0.0
43,39,22,43,36,23,1,2,18,31,232,80,12.0125,0,0,2,0.0,0.0
37,16,44,22,34,31,1,8,11,47,83,102,12.03921568627451,42,0,2,0.4117647058823529,0.0
48,39,40,48,24,28,1,5,12,27,16,80,12.0,0,0,2,0.0,0.0
43,46,30,15,36,31,1,8,11,55,96,175,12.834285714285715,0,28,2,0.0,0.16
39,38,18,15,35,31,1,8,11,55,96,152,12.730263157894736,0,31,2,0.0,0.20394736842105263
23,19,21,42,38,28,1,6,12,27,154,80,12.5,0,0,2,0.0,0.0
16,33,18,38,38,40,1,2,18,64,67,92,12.521739130434783,49,0,2,0.532608695652174,0.0
36,43,36,13,34,9,1,4,18,39,164,111,12.378378378378379,40,0,2,0.36036036036036034,0.0
45,39,23,39,30,6,1,2,18,35,42,80,11.55,18,0,2,0.225,0.0
22,16,42,13,27,29,1,2,4,3,160,80,11.5,40,0,2,0.5,0.0
16,20,10,14,16,17,1,5,1,3,187,94,13.329787234042554,40,0,2,0.425531914893617,0.0
38,22,35,45,29,32,1,3,10,1,48,80,12.55,17,0,2,0.2125,0.0
40,22,18,41,40,42,1,8,14,4,114,107,11.42056074766355,40,0,2,0.37383177570093457,0.0
41,17,21,44,29,28,1,5,12,20,121,110,12.10909090909091,18,0,2,0.16363636363636364,0.0
20,24,15,43,25,32,1,2,10,30,223,86,12.162790697674419,4,0,2,0.046511627906976744,0.0
23,10,31,15,27,22,1,3,10,51,147,80,13.0,0,0,2,0.0,0.0
40,45,22,37,32,41,1,3,18,3,41,80,12.0875,21,0,2,0.2625,0.0
39,47,20,18,28,9,1,3,16,67,196,80,12.625,19,0,2,0.2375,0.0
37,35,17,39,29,16,1,0,21,9,135,322,11.385093167701863,200,0,2,0.6211180124223602,0.0
41,27,30,26,33,38,1,6,12,13,40,123,12.146341463414634,48,2,2,0.3902439024390244,0.016260162601626018
39,38,42,37,21,9,1,2,16,67,38,96,11.552083333333334,43,0,2,0.4479166666666667,0.0
40,20,42,18,32,28,1,6,12,49,123,112,13.071428571428571,59,0,2,0.5267857142857143,0.0
21,30,47,43,27,33,1,0,21,0,139,80,13.0,0,0,2,0.0,0.0
44,12,32,37,28,5,1,2,16,56,65,80,12.475,19,0,2,0.2375,0.0
27,17,44,23,41,42,1,9,14,33,88,114,12.228070175438596,40,0,2,0.3508771929824561,0.0
33,40,31,17,34,41,1,2,18,3,201,80,12.0,0,0,2,0.0,0.0
43,10,16,42,30,42,1,8,14,33,35,154,11.38961038961039,37,0,2,0.24025974025974026,0.0
17,48,21,39,39,31,1,8,11,55,96,80,12.525,0,0,2,0.0,0.0
28,29,47,25,27,6,1,3,16,28,94,119,11.630252100840336,20,0,2,0.16806722689075632,0.0
42,38,40,28,31,28,1,5,12,65,239,80,11.0,40,0,2,0.5,0.0
47,22,47,50,33,42,1,9,14,61,95,80,12.5,0,0,2,0.0,0.0
20,30,16,10,38,41,1,3,18,3,41,100,11.86,15,0,2,0.15,0.0
35,31,10,13,22,28,1,6,12,65,69,80,11.55,18,0,2,0.225,0.0
34,16,22,50,38,31,1,9,11,62,47,94,12.595744680851064,0,0,2,0.0,0.0
42,11,38,25,27,32,1,2,10,51,222,80,11.5,40,0,2,0.5,0.0
20,15,23,37,30,42,1,3,18,72,57,80,11.0,40,0,2,0.5,0.0
17,50,20,18,29,38,1,5,12,87,175,80,12.0,0,0,2,0.0,0.0
10,45,49,37,29,9,1,3,18,36,64,113,12.079646017699115,18,0,2,0.1592920353982301,0.0
24,31,20,40,21,30,1,1,5,3,28,152,12.151315789473685,24,36,2,0.15789473684210525,0.23684210526315788
42,45,19,44,24,28,1,5,12,15,33,80,12.5,40,0,2,0.5,0.0
41,19,43,17,29,31,1,8,11,47,83,129,11.914728682170542,42,0,2,0.32558139534883723,0.0
40,17,35,40,28,31,1,8,11,5,75,80,12.025,16,0,2,0.2,0.0
49,38,42,13,29,23,1,4,18,75,11,80,12.0,40,0,2,0.5,0.0
45,39,44,22,24,42,1,9,14,4,205,130,11.438461538461539,42,0,2,0.3230769230769231,0.0
38,30,43,39,25,23,1,2,18,17,15,80,12.6,16,0,2,0.2,0.0
30,30,14,36,23,31,1,8,11,62,168,80,12.5875,15,0,2,0.1875,0.0
10,21,23,23,32,21,1,3,18,26,25,132,13.787878787878787,0,0,2,0.0,0.0
21,20,50,25,33,9,1,3,18,36,64,115,12.173913043478262,20,0,2,0.17391304347826086,0.0
41,34,29,24,32,42,1,9,14,46,185,80,13.0,0,0,2,0.0,0.0
35,17,41,43,34,35,1,4,16,28,8,80,11.5,40,0,2,0.5,0.0
12,38,41,32,32,38,1,5,12,63,190,80,11.6125,14,0,2,0.175,0.0
33,36,39,19,28,21,1,4,18,26,198,80,12.0125,40,0,2,0.5,0.0
44,48,38,43,33,9,1,2,18,42,76,144,13.229166666666666,51,33,2,0.3541666666666667,0.22916666666666666
18,14,18,26,33,16,1,0,21,29,39,318,13.044025157232705,196,0,2,0.6163522012578616,0.0
42,35,44,14,35,16,1,0,21,50,211,286,12.272727272727273,165,0,2,0.5769230769230769,0.0
36,35,19,44,21,31,1,9,11,62,47,152,12.302631578947368,0,31,2,0.0,0.20394736842105263
41,42,22,22,25,5,1,2,16,58,163,115,12.704347826086957,0,0,2,0.0,0.0
36,35,20,17,23,22,1,2,10,44,0,80,12.525,42,0,2,0.525,0.0
41,26,34,14,28,34,1,2,16,82,136,106,11.235849056603774,41,0,2,0.3867924528301887,0.0
19,46,18,18,31,38,1,5,12,87,175,155,12.038709677419355,10,1,2,0.06451612903225806,0.0064516129032258064
34,15,18,30,39,42,1,9,14,4,205,80,11.5125,40,0,2,0.5,0.0
24,20,39,34,27,28,1,6,12,65,69,114,11.75438596491228,14,0,2,0.12280701754385964,0.0
44,45,22,34,27,32,1,2,10,1,19,80,13.5,0,0,2,0.0,0.0
43,20,50,35,34,45,1,3,16,88,171,80,11.0375,40,0,2,0.5,0.0
46,43,33,41,30,42,1,8,14,33,35,80,11.6125,17,0,2,0.2125,0.0
22,17,36,36,32,26,1,3,10,68,56,80,12.5,0,0,2,0.0,0.0
39,24,42,23,31,9,1,2,18,25,204,80,13.5,40,0,2,0.5,0.0
16,34,17,40,27,28,1,6,12,27,154,80,12.5,0,0,2,0.0,0.0
22,18,38,23,30,38,1,6,12,19,50,138,12.55072463768116,80,0,2,0.5797101449275363,0.0
42,12,33,18,29,23,1,2,18,24,104,80,13.0,0,0,2,0.0,0.0
37,38,16,37,33,23,1,4,18,37,209,96,9.989583333333334,44,0,2,0.4583333333333333,0.0
24,18,32,18,28,23,1,4,18,75,11,80,12.0,40,0,2,0.5,0.0
20,32,23,47,29,28,1,5,12,49,145,80,11.5,40,0,2,0.5,0.0
40,20,45,44,29,42,1,8,14,54,161,80,12.05,17,0,2,0.2125,0.0
21,29,17,13,20,9,1,3,18,42,229,90,11.433333333333334,24,2,2,0.26666666666666666,0.022222222222222223
18,13,50,45,32,38,1,5,12,7,92,134,13.791044776119403,41,0,2,0.30597014925373134,0.0
45,50,24,38,39,31,1,9,11,5,225,80,12.025,0,0,2,0.0,0.0
36,38,40,17,46,39,1,5,12,27,148,80,11.975,0,0,2,0.0,0.0
21,35,41,40,38,9,1,3,16,43,111,80,12.525,38,0,2,0.475,0.0
23,19,27,19,15,5,1,2,16,11,228,80,13.5,0,0,2,0.0,0.0
16,24,45,25,33,5,1,4,16,80,230,80,12.0,40,0,2,0.5,0.0
36,40,17,16,31,1,1,2,18,72,66,128,13.0625,0,0,2,0.0,0.0
41,40,10,26,31,38,1,6,12,79,31,80,11.6125,40,0,2,0.5,0.0
21,24,22,17,28,34,1,2,16,88,24,80,13.0,0,0,2,0.0,0.0
16,42,49,44,31,42,1,9,14,33,88,80,12.5,40,0,2,0.5,0.0
37,48,33,42,29,26,1,3,10,1,48,80,12.6875,17,0,2,0.2125,0.0
41,37,17,37,28,42,1,8,14,54,161,80,12.025,17,0,2,0.2125,0.0
50,18,18,15,30,16,1,0,21,50,211,370,11.645945945945947,222,1,2,0.6,0.002702702702702703
21,19,38,32,30,9,1,3,18,40,78,107,11.42056074766355,40,0,2,0.37383177570093457,0.0
29,40,27,43,34,9,1,4,16,67,130,140,11.3,41,0,2,0.29285714285714287,0.0
44,36,16,18,29,38,1,5,12,79,202,108,12.425925925925926,19,0,2,0.17592592592592593,0.0
47,20,19,36,40,6,1,4,16,82,36,80,12.5125,18,0,2,0.225,0.0
43,42,32,15,34,9,1,2,18,18,51,129,13.023255813953488,1,7,2,0.007751937984496124,0.05426356589147287
37,37,29,30,32,4,1,2,18,31,219,113,12.36283185840708,0,0,2,0.0,0.0
19,45,45,18,30,36,1,2,16,6,224,80,11.0,40,0,2,0.5,0.0
42,17,48,18,27,9,1,4,18,18,18,126,12.619047619047619,0,0,2,0.0,0.0
14,19,33,23,20,38,1,6,12,63,140,80,12.025,40,0,2,0.5,0.0
20,40,18,44,29,33,1,0,21,73,13,116,11.491379310344827,40,0,2,0.3448275862068966,0.0
21,42,20,14,36,41,1,3,18,3,41,139,11.820143884892087,43,1,2,0.30935251798561153,0.007194244604316547
44,35,37,43,29,38,1,6,12,63,140,80,12.0875,40,0,2,0.5,0.0
37,21,36,22,37,28,1,6,12,81,60,80,11.925,24,0,2,0.3,0.0
41,36,17,20,29,40,1,4,18,10,243,80,13.0375,0,0,2,0.0,0.0
21,39,12,20,27,38,1,6,12,19,50,122,12.737704918032787,88,11,2,0.7213114754098361,0.09016393442622951
17,19,15,38,22,6,1,2,16,28,234,149,12.476510067114093,10,2,2,0.06711409395973154,0.013422818791946308
26,30,39,25,24,25,1,0,20,69,45,80,12.5375,16,0,2,0.2,0.0
50,13,10,18,36,23,1,4,18,75,11,80,12.0,40,0,2,0.5,0.0
33,45,23,18,33,45,1,4,16,88,7,140,12.685714285714285,0,0,2,0.0,0.0
18,12,24,27,24,33,1,0,21,0,139,113,12.858407079646017,0,0,2,0.0,0.0
12,35,15,44,26,35,1,4,16,58,244,80,12.5125,41,0,2,0.5125,0.0
41,40,30,39,21,38,1,5,12,63,190,80,11.6125,15,0,2,0.1875,0.0
44,44,37,44,29,38,1,6,12,13,40,109,13.275229357798166,56,25,2,0.5137614678899083,0.22935779816513763
43,42,41,24,27,13,1,4,18,39,164,107,12.289719626168225,40,0,2,0.37383177570093457,0.0
39,38,26,36,27,20,1,0,21,73,173,113,11.486725663716815,40,0,2,0.35398230088495575,0.0
42,15,19,50,30,22,1,3,10,51,147,80,13.0,0,0,2,0.0,0.0
41,19,43,32,23,32,1,2,10,74,238,80,10.5,40,0,2,0.5,0.0
27,35,26,45,28,25,1,0,20,60,71,80,12.5375,43,0,2,0.5375,0.0
44,41,19,46,25,34,1,4,16,80,230,106,11.79245283018868,53,20,2,0.5,0.18867924528301888
39,40,39,22,33,31,1,8,11,34,214,80,11.0,40,0,2,0.5,0.0
42,17,37,23,25,31,1,9,11,55,208,80,13.0375,0,0,2,0.0,0.0
10,12,37,45,29,23,1,4,18,37,209,80,10.0,40,0,2,0.5,0.0
36,25,22,19,28,31,1,8,11,34,214,112,11.3125,40,0,2,0.35714285714285715,0.0
45,41,40,15,23,23,1,4,18,37,209,90,9.88888888888889,44,0,2,0.4888888888888889,0.0
39,35,16,11,31,23,1,3,18,31,85,80,12.0125,22,0,2,0.275,0.0
35,25,24,41,24,15,1,0,3,3,5,80,11.0125,40,0,2,0.5,0.0
23,39,16,18,33,9,1,4,18,18,18,80,12.5,0,0,2,0.0,0.0
35,40,22,44,29,31,1,9,11,5,225,80,12.025,0,0,2,0.0,0.0
35,47,38,16,34,26,1,3,10,30,97,80,12.6375,19,0,2,0.2375,0.0
34,17,14,44,27,31,1,9,11,62,47,136,12.294117647058824,4,0,2,0.029411764705882353,0.0
30,44,48,24,26,28,1,6,12,15,151,80,12.0125,0,0,2,0.0,0.0
47,44,20,45,25,1,1,4,18,31,221,80,13.5,40,0,2,0.5,0.0
20,14,33,36,36,33,1,0,21,85,217,157,11.585987261146498,23,26,2,0.1464968152866242,0.16560509554140126
42,35,25,47,26,33,1,0,21,0,139,80,13.0,0,0,2,0.0,0.0
34,23,27,13,33,38,1,6,12,63,140,139,11.899280575539569,43,0,2,0.30935251798561153,0.0
45,10,19,21,31,40,1,3,18,39,142,137,12.489051094890511,0,0,2,0.0,0.0
19,18,20,21,40,28,1,6,12,20,98,115,12.31304347826087,2,0,2,0.017391304347826087,0.0
46,40,33,40,29,42,1,8,14,70,170,110,12.436363636363636,22,0,2,0.2,0.0
35,46,41,38,33,38,1,6,12,13,40,113,12.84070796460177,42,0,2,0.37168141592920356,0.0
40,42,22,42,29,43,1,2,18,14,62,80,12.0,0,0,2,0.0,0.0
39,50,45,16,26,38,1,5,12,48,55,142,11.19718309859155,53,0,2,0.3732394366197183,0.0
33,45,46,41,36,9,1,3,18,38,118,80,12.075,17,0,2,0.2125,0.0
41,41,32,41,32,23,1,3,18,75,3,80,12.075,18,0,2,0.225,0.0
37,50,43,14,23,31,1,9,11,34,49,80,11.5,40,0,2,0.5,0.0
42,38,30,21,25,28,1,5,12,8,17,160,13.1125,55,46,2,0.34375,0.2875
33,38,37,16,24,31,1,8,11,47,83,80,12.0,40,0,2,0.5,0.0
35,30,47,48,33,9,1,4,18,64,113,88,12.25,40,0,2,0.45454545454545453,0.0
13,24,36,16,38,1,1,4,16,43,86,112,11.625,40,0,2,0.35714285714285715,0.0
